50,10.0499
100,14.5602
150,17.4642
200,20.2485
250,21.1896
300,25
350,26.6271
400,28.6007
450,30.2324
500,32.45
550,33.8378
600,34.6699
650,36.3593
700,37.7359
750,42.5441
800,42.9418
850,42.9418
900,44.7214
950,45.8912
1000,47.4236
1050,49.2443
1100,50.6952
1150,51.0784
1200,53.8516
1250,55.5788
1300,57.5847
1350,60.5392
1400,60.9262
1450,61.7414
1500,63.0714
1550,63.0714
1600,67.5426
1650,68.4471
1700,69.3542
1750,71.1758
1800,73.5391
1850,73.5391
1900,73.5391
1950,74.2428
2000,75.6637
2050,78.924
2100,79.8499
2150,79.8499
2200,80.7775
2250,82.6378
2300,87.3155
2350,89.1964
2400,91.0824
2450,91.0824
2500,92.6553
2550,93.6056
2600,93.9202
2650,94.578
2700,94.578
2750,95.5196
2800,96.4624
2850,97.7394
2900,98.3514
2950,100.568
3000,100.901
3050,104.676
3100,105.622
3150,105.622
3200,106.283
3250,106.977
3300,107.838
3350,111.072
3400,112.947
3450,113.653
3500,114.586
3550,114.586
3600,115.317
3650,115.694
3700,118.309
3750,118.701
3800,118.701
3850,119.62
3900,121.462
3950,122.004
4000,122.931
4050,124.888
4100,126.463
4150,126.846
4200,127.236
4250,127.236
4300,128.035
4350,128.445
4400,128.86
4450,129.808
4500,130.74
4550,131.674
4600,132.401
4650,133.701
4700,133.701
4750,134.261
4800,134.629
4850,134.629
4900,134.833
4950,134.833
5000,135.004
5050,135.004
5100,136.125
5150,136.125
5200,136.125
5250,136.473
5300,136.854
5350,137.993
5400,138.928
5450,138.928
5500,139.187
5550,142.706
5600,143.59
5650,145.362
5700,145.362
5750,145.362
5800,146.711
5850,146.711
5900,146.711
5950,146.711
6000,146.711
6050,146.711
6100,148.125
6150,148.125
6200,148.125
6250,148.125
6300,148.476
6350,149.372
6400,149.372
6450,149.372
6500,149.372
6550,150.083
6600,150.95
6650,151.819
6700,151.819
6750,151.819
6800,152.689
6850,152.689
6900,152.977
6950,153.183
7000,154.35
7050,154.35
7100,154.35
7150,156.064
7200,156.064
7250,156.285
7300,156.285
7350,156.579
7400,156.78
7450,156.924
7500,157.648
7550,157.648
7600,157.953
7650,158.518
7700,159.665
7750,159.665
7800,159.665
7850,160.524
7900,160.524
7950,160.524
8000,161.555
8050,161.555
8100,161.555
8150,161.555
8200,162.41
8250,163.267
8300,163.267
8350,163.267
8400,163.267
8450,163.267
8500,163.783
8550,164.125
8600,164.985
8650,166.709
8700,166.709
8750,167.574
8800,168.077
8850,168.077
8900,168.077
8950,169.956
9000,170
9050,170
9100,171.143
9150,171.977
9200,171.977
9250,172.363
9300,172.887
9350,173.773
9400,173.954
9450,175.932
9500,176.082
9550,176.082
9600,177.341
9650,177.868
9700,178.194
9750,178.373
9800,179.36
9850,179.36
9900,180.347
9950,180.422
10000,180.422
