5900,131.552,157.918,152.069,180.278,140.089,143.199,136.004,160.056,191.024,139.129,145.413,153.805,147.105,157.433,135.204,140.616,130.177,145.417,150.03,154.871
6000,133.66,159.906,154.042,182.332,141.421,144.014,138.004,161.124,195.144,143.171,148.556,155.003,147.105,158.66,137.186,141.174,132.412,148.6,151,155.859
6100,135.074,164.779,156.016,183.221,145.382,144.544,141.004,162.086,196.122,146.168,149.883,155.003,147.139,159.625,137.186,143.391,133.297,149.402,152.03,158.824
6200,135.765,164.779,157.991,183.221,145.382,147.363,143.003,163.049,198.081,148.165,150.791,156.554,150.097,160.59,139.043,143.951,133.724,150.207,153.183,158.824
6300,137.902,166.769,159.966,184.22,147.801,149.913,144.003,163.322,198.494,149.164,150.881,157.686,150.266,160.854,141.039,145.086,135.37,150.801,156.16,159.966
6400,139.316,170.751,161.505,186.188,149.777,151.476,144.003,163.322,202.074,151.331,150.881,159.665,152.069,161.124,142.941,145.661,136.883,151.4,157.277,160.462
6500,141.485,170.751,162.364,187.297,149.777,153.379,146.003,163.884,206.952,152.329,152.971,161.301,152.069,161.4,145.152,147.299,137.644,151.4,158.146,162.003
6600,144.423,172.491,163.233,190.055,149.777,154.638,148.003,164.842,210.319,152.398,153.629,164.222,153.056,161.682,146.103,148.946,140.357,152.201,159.022,163.991
6700,144.423,172.491,166.138,191.157,149.777,156.541,150.013,166.979,212.812,153.326,154.548,168.345,153.584,162.595,146.414,149.513,141.873,156.818,159.524,165.13
6800,145.774,173.566,166.138,191.157,150.03,157.487,150.083,167.932,214.667,154.392,155.641,171.05,154.042,164.551,148.368,150.336,142.636,159.806,160.515,168.074
6900,146.455,174.287,167.108,192.044,150.814,158.146,152.082,169.541,216.615,154.392,157.442,172.244,156.179,164.76,149.345,151.162,144.693,161.4,162.496,171.21
7000,147.635,176.556,172.447,194.034,151.608,158.269,155.052,169.541,217.816,155.39,159.678,172.244,156.179,167.61,150.336,151.99,144.693,163.003,164.615,172.386
7100,148.449,178.55,172.447,194.139,152.591,159.261,155.052,170.496,218.048,156.16,161.914,173.22,156.461,167.61,151.327,152.552,146,164.615,165.605,174.347
7200,149.933,180.71,173.488,195.243,154.029,160.381,156.08,173.081,219.764,158.382,164.149,174.195,159.028,167.869,153.16,153.652,148.003,166.012,166.364,178.272
7300,151.433,181.797,176.918,196.023,155.003,162.542,158.028,176.241,220.737,160.605,165.955,176.148,159.028,169.098,153.31,154.777,148.003,166.208,167.431,179.254
7400,153.379,182.617,178.017,197.345,157.69,163.175,158.028,177.2,220.737,162.29,167.287,176.148,162.003,169.544,155.081,156.461,150.426,166.817,167.505,179.446
7500,153.938,183.614,179.011,198.338,157.69,164.104,158.079,179.12,221.269,162.828,168.19,178.101,164.478,171.479,155.081,157.305,153.447,167.2,170.423,181.604
7600,156.16,183.614,181.108,199.331,158.673,166.09,160.028,182.562,222.171,165.68,169.095,179.078,165.003,171.732,155.939,158.685,154.509,169.201,173.416,182.584
7700,156.16,185.529,181.466,199.642,160.639,166.09,160.028,182.85,222.171,167.275,171.732,179.293,166.595,172.957,157.563,158.685,154.509,169.201,173.488,184.353
7800,157.544,187.451,182.464,200.639,160.639,168.193,161.028,183.807,223.379,169.499,171.732,181.033,167.003,174.29,159.48,158.685,155.081,170,173.488,185.526
7900,160.91,188.521,186.454,201.636,161.623,169.186,161.05,185.648,224.199,171.724,172.627,182.011,168.181,174.631,162.361,160.605,156.474,170.88,173.488,185.526
8000,161.756,188.521,187.523,202.556,161.623,169.434,163.049,186.968,226.153,172.261,173.519,182.989,169.012,175.328,163.322,161.149,158.218,171.012,175.559,187.683
8100,163.135,191.442,188.68,203.63,161.994,172.54,165.048,186.968,227.561,175.642,174.428,184.946,170.012,176.264,165.94,162.533,159.028,173.217,176.479,190.247
8200,163.982,192.44,188.86,204.707,162.975,173.666,165.048,189.172,228.537,175.642,176.664,185.925,171.549,178.138,165.94,163.918,160.655,173.217,176.479,191.23
8300,165.36,192.44,190.672,205.477,162.975,175.647,165.048,189.763,228.983,177.341,178.941,185.925,171.686,178.138,166.904,164.21,162.049,174.187,178.55,191.23
8400,166.433,194.371,194.833,206.62,164.149,176.638,166.048,191.324,229.654,178.933,181.177,185.925,173.159,179.075,167.869,165.303,163.218,175.422,181.541,192.213
8500,168.119,196.431,194.928,206.7,165.922,177.767,166.048,193.869,230.437,180.314,183.883,188.862,174.657,179.075,170.766,166.138,164.839,175.602,181.62,195.164
8600,168.964,197.428,195.829,207.697,166.904,177.767,168.048,193.869,230.437,180.314,187,188.862,175.385,179.424,172.957,166.138,166.235,176.955,182.617,195.164
8700,170.66,200.562,196.825,207.87,168.074,179.747,170.074,196.38,233.38,181.157,189.652,190.822,177.003,179.805,173.416,166.138,167.863,176.955,184.459,197.312
8800,170.88,202.556,197.122,209.69,168.87,180.737,170.106,196.38,237.306,182.65,190.589,190.822,178.003,179.805,174.141,166.976,169.499,177.505,188.449,197.881
8900,172.261,203.553,198.426,211.684,170.038,180.737,172.105,198.275,237.693,187.8,192.824,192.003,180,181.618,174.874,167.036,170.32,178.617,190.515,199.1
9000,173.349,204.626,201.358,211.684,171.02,183.208,172.105,199.865,238.479,189.897,192.824,192.982,183,184.024,175.354,169.169,170.32,183.052,192.44,201.246
9100,174.187,205.477,203.354,211.684,171.82,183.325,173.072,199.865,239.46,191.638,192.824,194.941,184,188.112,176.819,170.156,170.892,183.883,194.435,202.2
9200,175.026,207.473,203.354,211.684,172.003,183.709,174.072,201.122,241.423,192.51,193.706,194.941,184,188.854,177.792,171.82,173.104,184.44,194.435,203.593
9300,175.866,209.404,204.245,213.6,173.968,184.09,175.071,202.072,242.405,192.51,195.474,197.881,185,190.709,178.869,173.173,175.573,185.27,196.367,203.593
9400,177.02,211.606,205.244,214.238,174.771,185.194,175.103,203.973,243.387,194.859,195.474,198.081,186,192.416,180.826,175.137,178.059,186.102,196.367,204.57
9500,178.09,211.854,208.195,215.342,177.553,185.456,177.045,204.924,244.559,197.091,196.825,201.02,186.003,192.416,182.784,175.137,178.059,186.387,198.305,205.922
9600,180.014,212.763,209.194,217.221,177.902,186.454,181.025,206.828,246.951,197.59,198.245,202,187.011,193.003,183.967,176.119,178.891,187.224,198.305,206.903
9700,180.854,215.671,209.194,219.429,177.902,187.523,182.025,207.183,247.132,198.457,198.245,202,188.024,193.352,184.743,177.102,178.891,187.856,200.25,208.079
9800,181.945,215.838,210.193,221.416,178.885,187.601,184.024,208.139,248.574,198.6,199.324,204.561,189.042,193.941,184.946,177.102,180.278,188.064,201.301,208.279
9900,181.945,219.659,213.19,221.416,179.869,190.318,186.011,210.052,253.503,199.97,201.695,205.183,190.042,194.879,186.304,178.272,180.278,188.064,203.354,208.279
10000,182.781,221.732,216.231,221.531,182.822,190.318,187.011,210.052,254.327,200.142,203.494,206.526,193.494,195.819,187.259,178.272,181.397,189.489,204.353,210.107
10100,186.936,221.815,216.28,223.294,182.822,192.315,187.011,212.085,260.25,200.142,204.384,208.492,193.494,196.759,187.321,179.293,182.236,190.079,205.351,210.107
10200,187.771,221.815,217.279,223.403,183.984,192.375,189.011,213.047,260.25,200.831,205.718,209.476,193.494,199.582,187.321,179.644,182.236,190.308,206.349,210.107
10300,188.876,223.913,218.387,226.385,184.353,197.307,190.011,213.047,261.559,202.556,205.718,211.443,196.01,201.467,188.298,180.76,183.918,192.284,206.349,210.107
10400,189.156,226.374,219.386,226.385,184.545,197.307,192.01,214.972,262.383,204.287,207.954,211.443,196.596,201.467,188.733,181.618,184.762,194.51,207.292,211.518
10500,189.156,228.035,220.384,227.379,185.335,198.305,193.003,215.52,265.505,206.891,207.954,212.577,197.122,202.41,188.733,183.338,186.454,194.51,208.291,212.72
10600,189.156,228.035,222.272,229.367,186.507,198.305,194.003,216.481,267.479,207.386,209.313,213.565,198.116,202.744,189.275,184.564,187.832,195.359,210.288,213.694
10700,189.992,229.965,223.271,229.478,187.489,198.305,194.003,217.442,268.308,208.751,209.313,213.565,199.09,203.973,191.442,188.915,188.367,195.433,211.287,214.22
10800,191.128,231.897,224.27,231.355,188.47,198.305,195.01,219.365,271.271,209.619,209.774,213.565,202.089,204.6,192.213,190.276,188.905,196.331,213.338,215.133
10900,193.662,232.157,224.27,231.355,188.47,200.25,196.023,220.88,273.247,210.867,210.661,213.565,203.062,204.6,195.144,191.149,189.528,198.116,215.335,216.689
11000,193.982,232.863,224.321,233.566,188.47,200.25,198.023,223.081,275.224,212.72,212.876,214.394,203.062,205.548,197.101,192.13,190.379,199.01,215.541,218.284
11100,194.51,234.293,224.321,233.684,188.905,200.25,198.023,223.761,277.2,214.367,214.663,216.12,206.022,206.497,197.881,192.51,190.906,200.352,216.529,219.666
11200,195.359,234.293,228.633,234.676,189.275,205.197,200.04,225.411,280.166,217.479,215.407,216.91,207.022,207.446,198.862,192.51,191.437,201.718,218.979,221.775
11300,196.209,234.887,230.627,234.676,192.167,206.197,201.062,226.374,282.144,217.479,216.453,216.91,207.022,207.461,199.842,194.178,193.132,202.647,218.979,222.171
11400,197.74,235.262,232.551,235.669,193.127,207.241,207.06,227.607,283.132,218.358,218.689,217.892,209.022,209.347,200.04,195.941,194.196,203.118,221.779,224.35
11500,198.769,237.775,233.362,235.669,193.21,209.344,207.155,230.495,283.283,219.713,218.689,218.874,209.038,210.297,200.04,197.709,194.196,204,222.767,226.062
11600,199.111,238.738,233.482,237.655,196.207,213.338,208.154,231.458,283.283,220.952,220.925,220.045,212.038,210.297,203.711,199.06,195.576,205.767,224.589,226.062
11700,200.831,239.702,234.48,239.641,198.204,215.335,208.154,232.422,284.271,220.952,221.371,222.596,213.021,210.297,203.711,199.482,197.752,205.828,225.73,228.009
11800,202.2,240.666,234.546,239.641,199.203,216.333,209.06,232.691,284.417,222.729,221.371,223.779,213.021,210.791,203.711,202.148,200.262,205.828,226.718,228.983
11900,204.267,240.666,235.544,239.76,202.247,217.389,209.153,233.386,286.531,225.424,223.877,224.555,213.021,211.896,206.7,203.039,202.193,206.708,226.718,229.957
12000,204.941,240.666,236.611,241.746,203.246,217.389,210.038,236.019,287.522,225.854,224.956,225.535,214.021,211.896,206.7,204.824,202.193,206.708,227.37,230.185
12100,205.801,241.63,237.474,241.746,203.416,217.389,210.152,237.952,287.522,226.292,225.499,226.515,215.058,214.35,207.068,205.718,202.193,206.94,228.528,230.708
12200,207.019,245.489,237.474,242.739,206.475,218.33,212.151,238.21,287.522,226.738,228.561,229.856,216.058,217.624,207.617,207.954,204.13,209.747,229.386,232.659
12300,208.722,246.455,238.472,244.283,207.473,218.387,215.114,238.472,289.505,226.738,228.862,231.815,217.058,217.624,209.69,209.745,206.633,211.092,231.225,232.659
12400,209.576,247.421,239.47,247.267,209.538,220.384,217.113,239.176,289.774,228.98,231.087,232.228,218.057,218.58,211.766,210.202,207.461,211.549,231.225,233.634
12500,210.431,248.387,239.604,247.267,209.612,220.384,219.112,239.437,290.765,229.872,231.087,233.634,218.057,218.58,213.759,211.54,209.695,213.328,232.215,234.83
12600,210.95,251.287,241.599,247.267,211.4,222.441,219.185,240.666,290.904,230.764,232.125,234.83,219.057,218.58,215.752,211.54,211.376,213.328,234.062,237.756
12700,211.896,255.157,241.599,248.262,213.396,222.441,220.327,241.63,290.904,232.551,233.497,237.002,219.112,219.42,217.745,213.806,211.684,213.328,234.062,239.708
12800,213.581,256.377,243.594,248.365,214.457,222.441,221.326,243.824,292.33,232.594,233.927,238.952,220.057,222.171,219.738,214.283,213.378,216.529,235.053,240.859
12900,213.581,260.248,243.594,250.252,214.525,222.441,222.324,244.788,294.308,233.48,234.83,239.176,220.082,222.971,219.738,214.283,214.227,217.002,235.053,241.015
13000,214.149,260.755,244.295,251.247,215.281,223.439,226.318,245.752,294.459,234.83,234.83,240.902,221.081,223.376,220.656,217.002,216.134,218.358,235.053,242.002
13100,215.295,263.655,246.733,251.247,216.592,224.502,226.318,246.716,295.447,235.716,238.365,240.902,222.081,223.786,220.656,218.82,217.513,218.358,236.662,245.122
13200,217.506,263.655,247.73,253.237,216.592,225.568,228.265,247.631,297.424,236.18,239.708,241.448,223.143,225.322,221.653,219.237,219.128,219.237,240.753,245.122
13300,217.506,264.123,247.73,253.338,218.742,226.566,229.314,248.91,299.401,236.713,240.601,241.448,224.181,227.161,223.647,219.237,219.672,219.237,244.845,247.097
13400,218.662,265.092,249.65,256.035,220.735,226.566,230.313,250.14,299.401,238.069,241.495,242.425,225.142,227.554,226.638,221.653,219.968,219.237,244.845,247.421
13500,219.477,267.067,251.645,257.123,220.735,227.636,230.313,250.14,300.39,239.033,242.39,244.233,225.142,229.002,228.561,223.886,221.653,219.713,245.098,249.072
13600,221.359,267.524,251.645,257.218,221.903,228.633,231.216,250.14,301.378,241.267,243.286,244.233,226.108,229.002,229.558,223.886,224.19,220.477,247.703,251.205
13700,223.833,270.224,253.571,258.027,221.903,229.558,232.215,251.104,303.659,241.661,243.731,244.233,227.108,229.924,231.553,224.404,225.038,221.371,247.703,253.18
13800,224.931,272.415,254.568,258.853,223.895,233.619,234.214,253.032,304.199,242.539,244.626,248.091,227.22,231.465,234.48,225.719,225.038,222.827,248.815,254.167
13900,226.685,273.359,255.707,259.771,224.891,235.544,237.171,253.298,305.188,243.895,245.506,248.091,229.107,232.243,237.474,225.719,226.102,225.942,249.576,258.118
14000,227.721,273.359,255.707,260.618,225.887,236.611,238.254,254.262,306.323,244.861,246.349,248.294,231.106,233.617,238.472,225.719,226.638,227.774,249.576,260.25
14100,228.267,274.607,256.704,263.6,226.883,237.683,240.252,254.804,308.302,246.611,249.112,248.853,231.106,236.772,238.537,226.524,226.638,227.774,250.569,263.213
14200,228.432,275.855,257.381,263.6,227.879,238.019,242.297,255.766,308.449,248.365,250.45,249.273,231.138,237.697,241.531,227.438,226.638,228.589,252.557,265.189
14300,228.817,276.8,258.699,265.588,228.876,240.01,243.249,255.766,310.281,248.845,252.686,250.252,231.138,238.623,242.528,227.554,229.401,228.589,252.557,269.141
14400,229.242,277.065,261.62,265.588,228.965,240.01,244.295,255.766,311.27,249.816,254.951,252.21,232.138,238.623,245.459,228.473,229.401,230.825,252.67,269.141
14500,231.037,278.029,262.551,267.367,230.957,240.104,246.293,255.766,311.27,250.689,254.951,252.21,235.172,239.207,246.457,231.625,230.243,230.825,255.149,269.141
14600,231.815,278.029,264.547,267.367,231.78,242.192,246.293,257.42,311.27,252.05,254.951,252.414,235.172,240.202,247.455,231.625,230.783,230.887,256.33,269.98
14700,232.467,279.26,264.547,268.362,232.777,243.187,247.342,258.383,311.978,253.411,256.33,254.788,236.136,242.528,248.29,232.545,231.037,231.366,257.513,272.523
14800,233.002,279.435,264.547,268.464,232.948,244.182,248.34,259.347,312.527,254.283,256.757,254.951,236.136,245.326,248.516,233.857,232.422,233.6,258.492,274.372
14900,234.61,279.435,265.545,269.564,234.94,245.277,248.34,260.311,314.498,255.644,257.235,256.743,237.103,245.687,249.201,235.308,233.257,234.478,258.909,274.372
15000,235.204,280.264,267.421,272.342,234.94,250.252,248.395,261.542,315.017,257.878,258.089,258.699,237.609,247.913,250.288,236.231,235.478,234.957,259.677,276.355
15100,236.008,280.401,268.477,273.337,238.925,252.145,249.339,263.205,315.653,257.878,258.521,260.655,238.606,249.209,251.287,236.783,236.315,236.713,259.677,277.346
15200,236.814,282.151,269.418,274.432,238.925,252.242,251.008,264.008,316.639,257.878,260.757,262.408,239.604,249.209,251.336,236.783,237.699,237.192,259.887,279.33
15300,236.814,283.381,269.418,274.536,238.925,253.237,252.008,265.663,317.624,257.878,260.757,262.408,241.671,250.32,252.335,239.585,238.537,238.948,263.591,280.321
15400,236.814,284.079,269.418,276.422,238.925,255.227,254.008,266.76,318.609,259.141,262.092,264.169,241.913,251.462,254.332,240.875,238.799,238.948,264.569,281.313
15500,238.43,285.309,270.978,279.407,239.754,256.322,256.008,267.043,318.609,259.141,262.992,265.548,243.074,252.004,255.331,241.456,239.633,238.948,264.569,282.305
15600,241.448,285.309,273.057,279.407,240.01,256.425,258.008,267.442,320.751,260.895,262.992,266.732,243.101,252.937,256.33,242.745,240.759,239.353,264.985,282.434
15700,242.621,287.237,273.146,280.401,241.1,257.317,259.017,268.576,321.908,263.059,264.367,267.711,244.074,252.937,258.327,242.745,242.44,242.002,266.391,284.164
15800,244.401,289.43,274.235,281.498,242.745,257.317,261.017,269.533,321.908,263.059,264.367,268.689,244.182,256.32,258.38,243.329,244.125,242.062,267.367,284.164
15900,245,291.096,276.322,281.603,243.742,258.414,261.017,270.78,321.908,264.008,265.515,268.689,245.66,257.608,258.38,245.204,244.755,242.539,270.296,286.665
16000,245.204,291.359,277.318,283.591,245.66,258.414,261.017,271.737,322.721,264.008,267.346,268.896,246.077,257.608,260.377,245.204,246.132,243.417,274.634,287.656
16100,245.601,291.359,278.412,285.687,245.66,261.199,262.017,271.737,322.893,264.824,268.263,269.668,247.978,259.384,262.322,245.799,246.457,244.297,274.634,288.647
16200,246.223,292.062,278.412,286.791,245.66,263.388,262.017,271.737,323.878,266.177,268.263,271.28,249.064,260.325,262.322,246.739,247.31,245.177,277.253,288.647
16300,248.429,293.027,279.508,287.785,247.655,265.277,262.031,271.737,323.878,268.078,269.981,271.28,249.064,260.325,262.551,246.739,248.163,246.532,278.977,289.638
