71700,648.167
71800,648.723
71900,651.218
72000,651.218
72100,651.218
72200,652.051
72300,652.051
72400,652.051
72500,652.884
72600,653.471
72700,653.735
72800,654.563
72900,654.563
73000,655.124
73100,655.124
73200,655.124
73300,655.952
73400,656.514
73500,657.903
73600,657.903
73700,658.466
73800,659.855
73900,660.42
74000,660.985
74100,660.985
74200,662.119
74300,662.635
74400,662.635
74500,662.635
74600,662.635
74700,663.2
74800,663.2
74900,664.333
75000,665.47
75100,667.683
75200,668.824
75300,668.824
75400,669.586
75500,669.968
75600,671.361
75700,671.361
75800,671.935
75900,671.935
76000,672.753
76100,672.753
76200,673.662
76300,674.24
76400,674.819
76500,676.214
76600,677.029
76700,677.029
76800,677.029
76900,677.608
77000,677.608
77100,678.423
77200,680.054
77300,680.871
77400,681.688
77500,682.505
77600,683.898
77700,683.898
77800,683.898
77900,684.475
78000,684.475
78100,684.475
78200,684.475
78300,684.485
78400,685.662
78500,685.662
78600,686.842
78700,686.842
78800,686.842
78900,687.649
79000,687.649
79100,688.24
79200,688.896
79300,690.018
79400,690.613
79500,691.842
79600,692.012
79700,693.204
79800,693.204
79900,693.204
80000,693.41
80100,694.214
80200,695.018
80300,695.018
80400,695.823
80500,696.804
80600,698.011
80700,698.011
80800,698.808
80900,698.808
81000,698.808
81100,699.606
81200,699.606
81300,699.606
81400,700.403
81500,701.006
81600,703.011
81700,703.011
81800,704.606
81900,704.606
82000,704.606
82100,704.606
82200,704.606
82300,705.403
82400,706.202
82500,706.202
82600,707.407
82700,708.011
82800,708.011
82900,708.011
83000,708.011
83100,708.011
83200,708.808
83300,708.808
83400,708.808
83500,709.606
83600,709.606
83700,710.209
83800,710.403
83900,712.001
84000,712.001
84100,712.001
84200,712.8
84300,714.2
84400,715.6
84500,716.202
84600,716.804
84700,716.804
84800,716.804
84900,717.602
85000,717.602
85100,717.602
85200,718.204
85300,719.003
85400,719.003
85500,719.801
85600,719.801
85700,719.801
85800,719.801
85900,719.809
86000,721.006
86100,721.006
86200,721.006
86300,721.36
86400,722.128
86500,722.128
86600,723.666
86700,723.666
86800,724.436
86900,724.659
87000,724.659
87100,724.874
87200,725.074
87300,725.074
87400,725.524
87500,725.865
87600,726.483
87700,727.863
87800,729.48
87900,729.48
88000,731.098
88100,731.098
88200,731.686
88300,731.686
88400,732.274
88500,732.274
88600,732.274
88700,733.083
88800,733.757
88900,733.757
89000,734.341
89100,734.57
89200,734.57
89300,734.57
89400,734.926
89500,736.098
89600,736.908
89700,737.722
89800,738.082
89900,738.326
90000,738.613
90100,739.281
90200,740.693
90300,740.693
90400,740.693
90500,740.693
90600,742.182
90700,742.182
90800,742.182
90900,742.182
91000,742.927
91100,744.339
91200,744.339
91300,744.361
91400,746.456
91500,746.456
91600,748.552
91700,749.235
91800,750.015
91900,750.015
92000,750.747
92100,750.747
92200,752.16
92300,752.841
92400,752.948
92500,753.523
92600,753.523
92700,754.889
92800,756.257
92900,756.986
93000,757.671
93100,758.277
93200,758.4
93300,759.729
93400,759.729
93500,760.416
93600,760.416
93700,760.416
93800,762.483
93900,763.897
94000,764.555
94100,764.555
94200,765.248
94300,766.662
94400,767.383
94500,768.828
94600,770.966
94700,770.966
94800,770.966
94900,771.656
95000,772.379
95100,773.793
95200,774.484
95300,775.207
95400,775.931
95500,775.931
95600,776.656
95700,777.381
95800,778.107
95900,779.56
96000,780.288
96100,781.016
96200,781.016
96300,781.701
96400,781.701
96500,781.701
96600,783.074
